date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:04:42	88854/88854	---M-Z	200	added ('OK')	text/html	etag:%2215b16-5dda32e6f3100-gzip%22	https://eres.dexignzone.com/xhtml/index.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/index.html	(from )
19:04:44	237/237	---M--	302	error ('Found')	text/html	date:Sun,%2027%20Nov%202022%2013:04:43%20GMT	https://eres.dexignzone.com/robots.txt		(from )
19:04:45	97351/97351	---M--	200	added ('OK')	image/png	etag:%2217c47-5d84a3e107a00%22	https://eres.dexignzone.com/xhtml/social-image.png	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/social-image.png	(from https://eres.dexignzone.com/xhtml/index.html)
19:04:45	3462/3462	---M--	200	added ('OK')	image/png	etag:%22d86-5b2d241100b00%22	https://eres.dexignzone.com/xhtml/images/favicon.png	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/favicon.png	(from https://eres.dexignzone.com/xhtml/index.html)
19:04:46	3506/3506	---M--	200	added ('OK')	text/css	etag:%22db2-56e9b0fd29b00%22	https://eres.dexignzone.com/xhtml/vendor/owl-carousel/owl.carousel.css	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/vendor/owl-carousel/owl.carousel.css	(from https://eres.dexignzone.com/xhtml/index.html)
19:04:47	10722/10722	---M--	200	added ('OK')	text/css	etag:%2229e2-58dde99508380%22	https://eres.dexignzone.com/xhtml/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	(from https://eres.dexignzone.com/xhtml/index.html)
19:04:49	22357/22357	---MCZ	200	added ('OK')	text/css	etag:W/%225f0d52aa-5755%22	https://cdn.lineicons.com/2.0/LineIcons.css	/home/samimhossain/websites/admin-hospital/cdn.lineicons.com/2.0/LineIcons.css	(from https://eres.dexignzone.com/xhtml/index.html)
19:04:50	8485/8485	---M--	200	added ('OK')	image/jpeg	etag:%222125-5b0741a91a200%22	https://eres.dexignzone.com/xhtml/images/avatar/1.jpg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/avatar/1.jpg	(from https://eres.dexignzone.com/xhtml/index.html)
19:04:51	11430/11430	---M--	200	added ('OK')	image/jpeg	etag:%222ca6-5b0741a91a200%22	https://eres.dexignzone.com/xhtml/images/avatar/2.jpg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/avatar/2.jpg	(from https://eres.dexignzone.com/xhtml/index.html)
19:04:52	10900/10900	---M--	200	added ('OK')	image/jpeg	etag:%222a94-5b0741a91a200%22	https://eres.dexignzone.com/xhtml/images/avatar/3.jpg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/avatar/3.jpg	(from https://eres.dexignzone.com/xhtml/index.html)
19:04:53	10481/10481	---M--	200	added ('OK')	image/jpeg	etag:%2228f1-5b0741a91a200%22	https://eres.dexignzone.com/xhtml/images/avatar/4.jpg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/avatar/4.jpg	(from https://eres.dexignzone.com/xhtml/index.html)
19:04:54	12408/12408	---M--	200	added ('OK')	image/jpeg	etag:%223078-5b0741a91a200%22	https://eres.dexignzone.com/xhtml/images/avatar/5.jpg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/avatar/5.jpg	(from https://eres.dexignzone.com/xhtml/index.html)
19:04:54	1111447/1111447	---M--	200	added ('OK')	text/css	etag:%2210f597-5dda40e6db880%22	https://eres.dexignzone.com/xhtml/css/style.css	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/css/style.css	(from https://eres.dexignzone.com/xhtml/index.html)
19:04:55	55166/55166	---M--	200	added ('OK')	image/png	etag:%22d77e-5b1a1c5cdc080%22	https://eres.dexignzone.com/xhtml/images/profile/12.png	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/profile/12.png	(from https://eres.dexignzone.com/xhtml/index.html)
19:04:56	90865/90865	---M-Z	200	added ('OK')	text/html	etag:%22162f1-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/app-profile.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/app-profile.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:04:57	84503/84503	---M-Z	200	added ('OK')	text/html	etag:%2214a17-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/email-inbox.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/email-inbox.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:04:58	4199/4199	---M-Z	200	added ('OK')	text/html	etag:%221067-5dcb58559cf00-gzip%22	https://eres.dexignzone.com/xhtml/page-login.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/page-login.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:04:59	89032/89032	---M-Z	200	added ('OK')	text/html	etag:%2215bc8-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/index-2.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/index-2.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:00	88757/88757	---M-Z	200	added ('OK')	text/html	etag:%2215ab5-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/patient-list.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/patient-list.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:01	76659/76659	---M-Z	200	added ('OK')	text/html	etag:%2212b73-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/patient-details.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/patient-details.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:02	84824/84824	---M-Z	200	added ('OK')	text/html	etag:%2214b58-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/doctor-list.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/doctor-list.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:03	81414/81414	---M-Z	200	added ('OK')	text/html	etag:%2213e06-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/doctor-detail.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/doctor-detail.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:04	81227/81227	---M-Z	200	added ('OK')	text/html	etag:%2213d4b-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/page-review.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/page-review.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:05	80915/80915	---M-Z	200	added ('OK')	text/html	etag:%2213c13-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/appointment.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/appointment.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:06	77304/77304	---M-Z	200	added ('OK')	text/html	etag:%2212df8-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/staff.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/staff.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:07	64792/64792	---M-Z	200	added ('OK')	text/html	etag:%22fd18-5dd28c3628f80-gzip%22	https://eres.dexignzone.com/xhtml/staff-profile.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/staff-profile.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:08	72727/72727	---M-Z	200	added ('OK')	text/html	etag:%2211c17-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/post-details.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/post-details.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:09	65420/65420	---M-Z	200	added ('OK')	text/html	etag:%22ff8c-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/email-compose.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/email-compose.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:10	68473/68473	---M-Z	200	added ('OK')	text/html	etag:%2210b79-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/email-read.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/email-read.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:11	65587/65587	---M-Z	200	added ('OK')	text/html	etag:%2210033-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/app-calender.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/app-calender.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:12	70597/70597	---M-Z	200	added ('OK')	text/html	etag:%22113c5-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/ecom-product-grid.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ecom-product-grid.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:13	77513/77513	---M-Z	200	added ('OK')	text/html	etag:%2212ec9-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/ecom-product-list.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ecom-product-list.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:14	75288/75288	---M-Z	200	added ('OK')	text/html	etag:%2212618-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/ecom-product-detail.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ecom-product-detail.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:15	101873/101873	---M-Z	200	added ('OK')	text/html	etag:%2218df1-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ecom-product-order.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ecom-product-order.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:16	75428/75428	---M-Z	200	added ('OK')	text/html	etag:%22126a4-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/ecom-checkout.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ecom-checkout.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:17	67285/67285	---M-Z	200	added ('OK')	text/html	etag:%22106d5-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/ecom-invoice.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ecom-invoice.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:18	114525/114525	---M-Z	200	added ('OK')	text/html	etag:%221bf5d-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/ecom-customers.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ecom-customers.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:19	64774/64774	---M-Z	200	added ('OK')	text/html	etag:%22fd06-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/chart-flot.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/chart-flot.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:20	63077/63077	---M-Z	200	added ('OK')	text/html	etag:%22f665-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/chart-morris.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/chart-morris.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:21	67382/67382	---M-Z	200	added ('OK')	text/html	etag:%2210736-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/chart-chartjs.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/chart-chartjs.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:22	72735/72735	---M-Z	200	added ('OK')	text/html	etag:%2211c1f-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/chart-chartist.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/chart-chartist.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:23	64464/64464	---M-Z	200	added ('OK')	text/html	etag:%22fbd0-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/chart-sparkline.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/chart-sparkline.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:24	72787/72787	---M-Z	200	added ('OK')	text/html	etag:%2211c53-5dcb0717e2300-gzip%22	https://eres.dexignzone.com/xhtml/chart-peity.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/chart-peity.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:25	110532/110532	---M-Z	200	added ('OK')	text/html	etag:%221afc4-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-accordion.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-accordion.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:26	142276/142276	---M-Z	200	added ('OK')	text/html	etag:%2222bc4-5dd2897841780-gzip%22	https://eres.dexignzone.com/xhtml/ui-alert.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-alert.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:27	76911/76911	---M-Z	200	added ('OK')	text/html	etag:%2212c6f-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-badge.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-badge.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:28	89198/89198	---M-Z	200	added ('OK')	text/html	etag:%2215c6e-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-button.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-button.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:29	79455/79455	---M-Z	200	added ('OK')	text/html	etag:%221365f-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-modal.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-modal.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:30	69290/69290	---M-Z	200	added ('OK')	text/html	etag:%2210eaa-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-button-group.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-button-group.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:31	77460/77460	---M-Z	200	added ('OK')	text/html	etag:%2212e94-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-list-group.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-list-group.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:32	72575/72575	---M-Z	200	added ('OK')	text/html	etag:%2211b7f-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-media-object.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-media-object.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:33	73161/73161	---M-Z	200	added ('OK')	text/html	etag:%2211dc9-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-card.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-card.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:34	98035/98035	---M-Z	200	added ('OK')	text/html	etag:%2217ef3-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-carousel.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-carousel.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:35	98060/98060	---M-Z	200	added ('OK')	text/html	etag:%2217f0c-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-dropdown.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-dropdown.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:36	62742/62742	---M-Z	200	added ('OK')	text/html	etag:%22f516-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-popover.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-popover.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:37	81253/81253	---M-Z	200	added ('OK')	text/html	etag:%2213d65-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-progressbar.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-progressbar.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:38	89892/89892	---M-Z	200	added ('OK')	text/html	etag:%2215f24-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-tab.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-tab.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:39	73962/73962	---M-Z	200	added ('OK')	text/html	etag:%22120ea-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-typography.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-typography.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:40	78886/78886	---M-Z	200	added ('OK')	text/html	etag:%2213426-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-pagination.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-pagination.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:41	68097/68097	---M-Z	200	added ('OK')	text/html	etag:%2210a01-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/ui-grid.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/ui-grid.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:42	98340/98340	---M-Z	200	added ('OK')	text/html	etag:%2218024-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/uc-select2.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/uc-select2.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:43	67160/67160	---M-Z	200	added ('OK')	text/html	etag:%2210658-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/uc-nestable.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/uc-nestable.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:44	89774/89774	---M-Z	200	added ('OK')	text/html	etag:%2215eae-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/uc-noui-slider.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/uc-noui-slider.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:45	67438/67438	---M-Z	200	added ('OK')	text/html	etag:%221076e-5dcb5113db000-gzip%22	https://eres.dexignzone.com/xhtml/uc-sweetalert.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/uc-sweetalert.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:46	61537/61537	---M-Z	200	added ('OK')	text/html	etag:%22f061-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/uc-toastr.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/uc-toastr.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:47	60604/60604	---M-Z	200	added ('OK')	text/html	etag:%22ecbc-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/map-jqvmap.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/map-jqvmap.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:48	61780/61780	---M-Z	200	added ('OK')	text/html	etag:%22f154-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/uc-lightgallery.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/uc-lightgallery.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:49	170541/170541	---M-Z	200	added ('OK')	text/html	etag:%2229a2d-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/widget-basic.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/widget-basic.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:50	116579/116579	---M-Z	200	added ('OK')	text/html	etag:%221c763-5dcc87c81bb00-gzip%22	https://eres.dexignzone.com/xhtml/form-element.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/form-element.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:51	69246/69246	---M-Z	200	added ('OK')	text/html	etag:%2210e7e-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/form-wizard.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/form-wizard.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:52	59826/59826	---M-Z	200	added ('OK')	text/html	etag:%22e9b2-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/form-ckeditor.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/form-ckeditor.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:53	70492/70492	---M-Z	200	added ('OK')	text/html	etag:%221135c-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/form-pickers.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/form-pickers.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:54	75918/75918	---M-Z	200	added ('OK')	text/html	etag:%221288e-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/form-validation-jquery.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/form-validation-jquery.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:55	121798/121798	---M-Z	200	added ('OK')	text/html	etag:%221dbc6-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/table-bootstrap-basic.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/table-bootstrap-basic.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:56	217006/217006	---M-Z	200	added ('OK')	text/html	etag:%2234fae-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/table-datatable-basic.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/table-datatable-basic.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:57	3798/3798	---M-Z	200	added ('OK')	text/html	etag:%22ed6-5dcc709c41000-gzip%22	https://eres.dexignzone.com/xhtml/page-register.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/page-register.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:58	2041/2041	---M-Z	200	added ('OK')	text/html	etag:%227f9-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/page-error-400.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/page-error-400.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:05:59	2063/2063	---M-Z	200	added ('OK')	text/html	etag:%2280f-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/page-error-403.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/page-error-403.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:06:00	2110/2110	---M-Z	200	added ('OK')	text/html	etag:%2283e-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/page-error-404.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/page-error-404.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:06:01	2079/2079	---M-Z	200	added ('OK')	text/html	etag:%2281f-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/page-error-500.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/page-error-500.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:06:02	2052/2052	---M-Z	200	added ('OK')	text/html	etag:%22804-5dcb0719ca780-gzip%22	https://eres.dexignzone.com/xhtml/page-error-503.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/page-error-503.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:06:03	2906/2906	---M-Z	200	added ('OK')	text/html	etag:%22b5a-5dcc712965d00-gzip%22	https://eres.dexignzone.com/xhtml/page-lock-screen.html	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/page-lock-screen.html	(from https://eres.dexignzone.com/xhtml/index.html)
19:06:04	21600/21600	---M--	200	added ('OK')	image/jpeg	etag:%225460-5b2a995ccd700%22	https://eres.dexignzone.com/xhtml/images/doctors/5.jpg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/doctors/5.jpg	(from https://eres.dexignzone.com/xhtml/index.html)
19:06:05	19331/19331	---M--	200	added ('OK')	image/jpeg	etag:%224b83-5b2a8dc127400%22	https://eres.dexignzone.com/xhtml/images/doctors/1.jpg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/doctors/1.jpg	(from https://eres.dexignzone.com/xhtml/index.html)
19:06:06	18080/18080	---M--	200	added ('OK')	image/jpeg	etag:%2246a0-5b2a8de564980%22	https://eres.dexignzone.com/xhtml/images/doctors/2.jpg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/doctors/2.jpg	(from https://eres.dexignzone.com/xhtml/index.html)
19:06:07	17708/17708	---M--	200	added ('OK')	image/jpeg	etag:%22452c-5b2a8e05d1600%22	https://eres.dexignzone.com/xhtml/images/doctors/3.jpg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/doctors/3.jpg	(from https://eres.dexignzone.com/xhtml/index.html)
19:06:08	15216/15216	---M--	200	added ('OK')	image/jpeg	etag:%223b70-5b2a8e226d980%22	https://eres.dexignzone.com/xhtml/images/doctors/4.jpg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/doctors/4.jpg	(from https://eres.dexignzone.com/xhtml/index.html)
19:06:09	8310/8310	---M--	200	added ('OK')	image/jpeg	etag:%222076-5b2a9ff6b6a00%22	https://eres.dexignzone.com/xhtml/images/widget/1.jpg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/widget/1.jpg	(from https://eres.dexignzone.com/xhtml/index.html)
19:06:10	7589/7589	---M--	200	added ('OK')	image/jpeg	etag:%221da5-5b2aa0116a900%22	https://eres.dexignzone.com/xhtml/images/widget/2.jpg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/widget/2.jpg	(from https://eres.dexignzone.com/xhtml/index.html)
19:06:11	7439/7439	---M--	200	added ('OK')	image/jpeg	etag:%221d0f-5b2aa02fef100%22	https://eres.dexignzone.com/xhtml/images/widget/3.jpg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/widget/3.jpg	(from https://eres.dexignzone.com/xhtml/index.html)
19:06:12	7963/7963	---M--	200	added ('OK')	image/jpeg	etag:%221f1b-5b2aa04c8b480%22	https://eres.dexignzone.com/xhtml/images/widget/5.jpg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/images/widget/5.jpg	(from https://eres.dexignzone.com/xhtml/index.html)
19:06:14	219417/219417	---M--	200	added ('OK')	application/x-javascript	etag:%2235919-5dda4a890f300%22	https://eres.dexignzone.com/xhtml/vendor/global/global.min.js	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/vendor/global/global.min.js	(from https://eres.dexignzone.com/xhtml/index.html)
